60 : 1.0, 40 : 0.28571428571428575, 20 : 0.07142857142857144, Accel60 : 0.7368421052631579, Accel40 : 0.2105263157894737, Accel20 : 0.052631578947368425, Lidar60 : 0.7368421052631579, Lidar40 : 0.2105263157894737, Lidar20 : 0.052631578947368425, currentmodeloutputAccel : 150.42645455648466, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 150.42645455648466, currentmeanoutputLidar : 2664.687832633754
60 : 1.0, 40 : 0.11586570111915741, 20 : 0.01579986833443055, Accel60 : 0.883653286794648, Accel40 : 0.10238510762070978, Accel20 : 0.013961605584642238, Lidar60 : 0.883653286794648, Lidar40 : 0.10238510762070978, Lidar20 : 0.013961605584642238, currentmodeloutputAccel : 144.3381711199673, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 147.38231283822597, currentmeanoutputLidar : 2664.687832633754
60 : 1.0, 40 : 0.07214382369998071, 20 : 0.008811779109478708, Accel60 : 0.9251073748088713, Accel40 : 0.06674078335176319, Accel20 : 0.0081518418393655, Lidar60 : 0.9251073748088713, Lidar40 : 0.06674078335176319, Lidar20 : 0.0081518418393655, currentmodeloutputAccel : 150.42645455648466, currentmodeloutputLidar : 2628.8553885204888, currentmeanoutputAccel : 148.3970267443122, currentmeanoutputLidar : 2652.7436845959987
60 : 1.0, 40 : 0.06054995651039612, 20 : 0.007377137264592801, Accel60 : 0.9363935102209316, Accel40 : 0.05669858632049458, Accel20 : 0.0069079034585736955, Lidar60 : 0.9363935102209316, Lidar40 : 0.05669858632049458, Lidar20 : 0.0069079034585736955, currentmodeloutputAccel : 144.3381711199673, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 147.38231283822597, currentmeanoutputLidar : 2655.7297216054376
60 : 1.0, 40 : 0.05744599024823818, 20 : 0.007018155305253588, Accel60 : 0.9394398150254538, Accel40 : 0.0539670504527589, Accel20 : 0.006593134521787338, Lidar60 : 0.9394398150254538, Lidar40 : 0.0539670504527589, Lidar20 : 0.006593134521787338, currentmodeloutputAccel : 156.51473799300197, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 149.20879786918118, currentmeanoutputLidar : 2657.521343811101
60 : 1.0, 40 : 0.0566125112219931, 20 : 0.006923284882480713, Accel60 : 0.9402598423699575, Accel40 : 0.05323047087775869, Accel20 : 0.006509686752283625, Lidar60 : 0.9402598423699575, Lidar40 : 0.05323047087775869, Lidar20 : 0.006509686752283625, currentmodeloutputAccel : 141.2940294017086, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 147.88966979126909, currentmeanoutputLidar : 2658.7157586148764
60 : 1.0, 40 : 0.05638850526954472, 20 : 0.006897880194964633, Accel60 : 0.9404803951882992, Accel40 : 0.05303228371997891, Accel20 : 0.006487321091721881, Lidar60 : 0.9404803951882992, Lidar40 : 0.05303228371997891, Lidar20 : 0.006487321091721881, currentmodeloutputAccel : 153.47059627474334, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 148.68694500319398, currentmeanoutputLidar : 2659.5689120461443
60 : 1.0, 40 : 0.056328285659177794, 20 : 0.006891056286165132, Accel60 : 0.9405396991464883, Accel40 : 0.05297898884732053, Accel20 : 0.00648131200619127, Lidar60 : 0.9405396991464883, Lidar40 : 0.05297898884732053, Lidar20 : 0.00648131200619127, currentmodeloutputAccel : 147.382312838226, currentmodeloutputLidar : 2682.604054690387, currentmeanoutputAccel : 148.52386598257297, currentmeanoutputLidar : 2662.4483048766747
60 : 1.0, 40 : 0.05631209557958273, 20 : 0.006889222017672706, Accel60 : 0.9405556440241392, Accel40 : 0.052964659324203314, Accel20 : 0.006479696651657431, Lidar60 : 0.9405556440241392, Lidar40 : 0.052964659324203314, Lidar20 : 0.006479696651657431, currentmodeloutputAccel : 153.47059627474334, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 149.073502681703, currentmeanoutputLidar : 2662.697141294128
60 : 1.0, 40 : 0.056307742773751134, 20 : 0.006888728883849413, Accel60 : 0.9405599309795747, Accel40 : 0.05296080665689501, Accel20 : 0.006479262363530407, Lidar60 : 0.9405599309795747, Lidar40 : 0.05296080665689501, Lidar20 : 0.006479262363530407, currentmodeloutputAccel : 150.42645455648466, currentmodeloutputLidar : 2658.7157586148764, currentmeanoutputAccel : 149.20879786918118, currentmeanoutputLidar : 2662.2990030262026
60 : 1.0, 40 : 0.05630657248721697, 20 : 0.006888596302165343, Accel60 : 0.9405610835672437, Accel40 : 0.05295977083053434, Accel20 : 0.006479145602221943, Lidar60 : 0.9405610835672437, Lidar40 : 0.05295977083053434, Lidar20 : 0.006479145602221943, currentmodeloutputAccel : 144.3381711199673, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 148.76601361925262, currentmeanoutputLidar : 2662.516169354162
